Wavelength_nm,ensemble_id,n_PVK,k_PVK,eps1,eps2
827.0,more_absorptive,2.545519188013493,0.004272624504163906,6.479649681224719,0.021752095317051717
828.0,more_absorptive,2.5442205944400835,0.003936698090766426,6.473042935581194,0.020031656713241797
829.0,more_absorptive,2.542932005899864,0.0036120336871645247,6.466490139842549,0.018370312138958334
830.0,more_absorptive,2.5416535831798255,0.003298972566382313,6.459992053670852,0.0167696908883151
831.0,more_absorptive,2.540385487184388,0.0029978560014438994,6.453549436356456,0.015231419757473403
832.0,more_absorptive,2.539127878934556,0.0027090252653733937,6.447163046764809,0.013757123152095336
833.0,more_absorptive,2.5378809195670775,0.002432821631194902,6.440833643281546,0.01234842319703919
834.0,more_absorptive,2.536644770333612,0.002169586371932533,6.434561983755838,0.01100693984829947
835.0,more_absorptive,2.535419592599906,0.0019196607606103977,6.428348825442038,0.00973429100719368
836.0,more_absorptive,2.534205547844975,0.001683386070252602,6.422194924939589,0.00853209263679819
837.0,more_absorptive,2.5330027976602913,0.0014611035738832563,6.416101038131209,0.007401958880635477
838.0,more_absorptive,2.531811503748977,0.0012531545445264676,6.410067920119344,0.006345502183614841
839.0,more_absorptive,2.5306318279250117,0.0010598802552063454,6.40409632516093,0.005364333415228924
840.0,more_absorptive,2.529463932112435,0.0008816219789469975,6.398187006600388,0.004460061995008037
841.0,more_absorptive,2.5283079783445674,0.000718720988772533,6.392340716800934,0.0036342960202345826
842.0,more_absorptive,2.5271641287632263,0.0005715185577070599,6.386558207074135,0.0028886423959195557
843.0,more_absorptive,2.526032545617958,0.0004403559587746872,6.380840227607772,0.0022247069670433195
844.0,more_absorptive,2.5249133912652746,0.00032557446499952345,6.375187527391977,0.0016440946530626485
845.0,more_absorptive,2.5238068281678867,0.00022751534940567677,6.369600854143615,0.0011484095846860992
846.0,more_absorptive,2.5227130188939597,0.00014651988501725584,6.364080954228998,0.0007392552429197547
847.0,more_absorptive,2.521632126116361,8.292934485836916e-05,6.358628572584841,0.00041823460038529266
848.0,more_absorptive,2.5205643126119224,3.708500195312531e-05,6.353244452637515,0.0001869502649123822
849.0,more_absorptive,2.5195097412607064,9.328129325632747e-06,6.347929336220577,4.700462540734274e-05
850.0,more_absorptive,2.518468575045276,0.0,6.342683963490584,0.0
851.0,more_absorptive,2.5174359883196944,0.0,6.337483955287157,0.0
852.0,more_absorptive,2.516407035328721,0.0,6.332304367451882,0.0
853.0,more_absorptive,2.515381699042561,0.0,6.32714509187824,0.0
854.0,more_absorptive,2.514359962531066,0.0,6.322006021179225,0.0
855.0,more_absorptive,2.513341808963039,0.0,6.3168870486816004,0.0
856.0,more_absorptive,2.5123272216055352,0.0,6.311788068420189,0.0
857.0,more_absorptive,2.511316183823181,0.0,6.306708975132225,0.0
858.0,more_absorptive,2.510308679077486,0.0,6.3016496642517525,0.0
859.0,more_absorptive,2.509304690926174,0.0,6.296610031904101,0.0
860.0,more_absorptive,2.508304203022502,0.0,6.291589974900348,0.0
861.0,more_absorptive,2.5073071991146065,0.0,6.286589390731933,0.0
862.0,more_absorptive,2.5063136630448337,0.0,6.281608177565213,0.0
863.0,more_absorptive,2.5053235787490906,0.0,6.276646234236151,0.0
864.0,more_absorptive,2.5043369302561933,0.0,6.271703460245013,0.0
865.0,more_absorptive,2.5033537016872236,0.0,6.2667797557511244,0.0
866.0,more_absorptive,2.50237387725489,0.0,6.261875021567671,0.0
867.0,more_absorptive,2.5013974412628937,0.0,6.256989159156552,0.0
868.0,more_absorptive,2.5004243781053006,0.0,6.25212207062328,0.0
869.0,more_absorptive,2.4994546722659177,0.0,6.247273658711926,0.0
870.0,more_absorptive,2.498488308317673,0.0,6.242443826800108,0.0
871.0,more_absorptive,2.497525270922005,0.0,6.237632478894033,0.0
872.0,more_absorptive,2.4965655448282504,0.0,6.232839519623579,0.0
873.0,more_absorptive,2.4956091148730435,0.0,6.228064854237416,0.0
874.0,more_absorptive,2.4946559659797156,0.0,6.223308388598188,0.0
875.0,more_absorptive,2.4937060831577,0.0,6.218570029177717,0.0
876.0,more_absorptive,2.492759451501945,0.0,6.2138496830522785,0.0
877.0,more_absorptive,2.491816056192328,0.0,6.209147257897888,0.0
878.0,more_absorptive,2.490875882493074,0.0,6.204462661985651,0.0
879.0,more_absorptive,2.489938915752184,0.0,6.199795804177161,0.0
880.0,more_absorptive,2.4890051414008583,0.0,6.195146593919906,0.0
881.0,more_absorptive,2.488074544952936,0.0,6.190514941242759,0.0
882.0,more_absorptive,2.4871471120043305,0.0,6.185900756751481,0.0
883.0,more_absorptive,2.4862228282324716,0.0,6.18130395162427,0.0
884.0,more_absorptive,2.4853016793957536,0.0,6.176724437607353,0.0
885.0,more_absorptive,2.484383651332987,0.0,6.172162127010624,0.0
886.0,more_absorptive,2.4834687299628513,0.0,6.1676169327032975,0.0
887.0,more_absorptive,2.4825569012833606,0.0,6.163088768109642,0.0
888.0,more_absorptive,2.481648151371322,0.0,6.1585775472046995,0.0
889.0,more_absorptive,2.480742466381808,0.0,6.154083184510096,0.0
890.0,more_absorptive,2.4798398325476274,0.0,6.149605595089845,0.0
891.0,more_absorptive,2.4789402361788033,0.0,6.145144694546222,0.0
892.0,more_absorptive,2.478043663662052,0.0,6.140700399015645,0.0
893.0,more_absorptive,2.4771501014602704,0.0,6.136272625164628,0.0
894.0,more_absorptive,2.476259536112023,0.0,6.131861290185731,0.0
895.0,more_absorptive,2.4753719542310373,0.0,6.127466311793585,0.0
896.0,more_absorptive,2.474487342505697,0.0,6.1230876082209065,0.0
897.0,more_absorptive,2.473605687698548,0.0,6.118725098214607,0.0
898.0,more_absorptive,2.4727269766457973,0.0,6.114378701031866,0.0
899.0,more_absorptive,2.4718511962568277,0.0,6.11004833643631,0.0
900.0,more_absorptive,2.4709783335137043,0.0,6.105733924694164,0.0
730.0,less_absorptive,2.5522337366974153,0.2077854821546036,6.47072224014223,1.060634235101836
731.0,less_absorptive,2.549257100173199,0.2056069866838947,6.456437529810237,1.04829014129827
732.0,less_absorptive,2.5434843780103544,0.20015583795908018,6.429250421713618,1.0181864940329848
733.0,less_absorptive,2.5361452488311884,0.19186325596598236,6.395221214179142,0.9731861700868166
734.0,less_absorptive,2.529192963333754,0.18187010682576862,6.363740310020161,0.9199691888489844
735.0,less_absorptive,2.5222542504262657,0.17174936332530766,6.332268659990715,0.8663911233105245
736.0,less_absorptive,2.5130381533830177,0.16215279300838828,6.289067232078307,0.8149923110153976
737.0,less_absorptive,2.5022192139467627,0.15295886832102143,6.237704579246308,0.7654732385128252
738.0,less_absorptive,2.4938961491145957,0.14474156362513715,6.19856788232796,0.7219408562831096
739.0,less_absorptive,2.4901046254460573,0.1388895679117237,6.181330733593144,0.6916991109663749
740.0,less_absorptive,2.4694202909776246,0.1472055910008813,6.076367087470097,0.7270249467258589
741.0,less_absorptive,2.467802099502555,0.14734049698022905,6.068337980258836,0.7272143755791182
742.0,less_absorptive,2.466736859180808,0.14697487764055298,6.063189117783741,0.7250966960990823
743.0,less_absorptive,2.466215034949294,0.1461125745129604,6.0608677141791425,0.720690056118024
744.0,less_absorptive,2.466227348356492,0.1447586811285692,6.061322258019412,0.7140156366225884
745.0,less_absorptive,2.4667641352999463,0.14292008516990992,6.064499148457117,0.705100280622295
746.0,less_absorptive,2.467814767483482,0.14060594185584277,6.070339695724383,0.6939788394155452
747.0,less_absorptive,2.469367137594107,0.13782807855999016,6.0787774809901745,0.6806962556675572
748.0,less_absorptive,2.4714072081986087,0.13460133066268468,6.089736070519876,0.6653093976657667
749.0,less_absorptive,2.473918624359852,0.13094380863643193,6.103127078934328,0.6478886538605628
750.0,less_absorptive,2.4768823899727686,0.12687709636488878,6.118848576175228,0.628519291354142
751.0,less_absorptive,2.4802766078200453,0.12242638069535706,6.136783832609146,0.6073025764375314
752.0,less_absorptive,2.4840762781780303,0.11762051222479233,6.156800370910792,0.5843566484895113
753.0,less_absorptive,2.488253157532201,0.11249199731932766,6.1787493265080755,0.5598171350538419
754.0,less_absorptive,2.4927756945311903,0.10707692136731349,6.2024651961559565,0.5338374940593331
755.0,less_absorptive,2.497609024240461,0.10141480326587182,6.2277658756459315,0.5065890556568249
756.0,less_absorptive,2.50271502637217,0.09554838114096612,6.254453010090392,0.4782607384540623
757.0,less_absorptive,2.5080524474898303,0.08952332930098676,6.282312652870595,0.44905841032155575
758.0,less_absorptive,2.5135770871863747,0.0833879064238508,6.311116230290588,0.4192038618708658
759.0,less_absorptive,2.519242048234251,0.07719253497761827,6.340621810135233,0.3889333598508182
760.0,less_absorptive,2.524998050706198,0.07098931187462251,6.370575673669667,0.3584957482087924
761.0,less_absorptive,2.5307938100653633,0.06483145035911676,6.400714192109492,0.32815006653282514
762.0,less_absorptive,2.536576479223449,0.05877265312843534,6.4307660101938735,0.29816265909429507
763.0,less_absorptive,2.5422921545655788,0.05286641668767054,6.4604545411522984,0.2688037527701192
764.0,less_absorptive,2.5478864459405957,0.04716526693786419,6.48950077900248,0.24034348870030856
765.0,less_absorptive,2.553305110615535,0.041719925997715374,6.517626435670154,0.21304740052893717
766.0,less_absorptive,2.558494751192997,0.036578410258802485,6.544557411785055,0.1871713413082605
767.0,less_absorptive,2.5634035774902055,0.03178505967432119,6.570027611071084,0.1629558713597892
768.0,less_absorptive,2.567982232378503,0.02737949828133733,6.593783108885542,0.14062013023582404
769.0,less_absorptive,2.572184681582097,0.02339552595655521,6.61558668553081,0.1203552269660153
770.0,less_absorptive,2.575969167434853,0.019859941405601114,6.635222734302374,0.10231719345578252
771.0,less_absorptive,2.579299226593958,0.016791296385822017,6.652502552673874,0.08661955556292131
772.0,less_absorptive,2.582144771709294,0.01419858116259981,6.667270022358609,0.07332558422939434
773.0,less_absorptive,2.5844832370473663,0.012079841199180381,6.679407680015435,0.062440294170951705
774.0,less_absorptive,2.5863007880686646,0.010420725080018253,6.688843174853402,0.05390225897339621
775.0,less_absorptive,2.58759359495732,0.009192963667636578,6.6955561020831516,0.04757530781010352
776.0,less_absorptive,2.5883691701019655,0.008352780493001984,6.699585191792374,0.04324015902543086
777.0,less_absorptive,2.588647769526702,0.007839233379415032,6.701035821095592,0.04058602800484398
778.0,less_absorptive,2.5884475142236485,0.007617213898102058,6.7000025119430155,0.039433516759704204
779.0,less_absorptive,2.587854951673719,0.00748674016508872,6.696937199623887,0.03874919521623872
780.0,less_absorptive,2.5869266488688374,0.007354749663079343,6.692135394285146,0.03805239579835811
781.0,less_absorptive,2.5858443379934384,0.007221337190136181,6.68653879262191,0.037346507771710176
782.0,less_absorptive,2.584769673865102,0.0070865975443214855,6.68098404706795,0.03663444484689816
783.0,less_absorptive,2.5837024500172814,0.00695062552369751,6.675470039030132,0.03591669638945981
784.0,less_absorptive,2.582642460150104,0.006813515926326505,6.669995652970903,0.0351937510684796
785.0,less_absorptive,2.5815894981290968,0.006675363550270726,6.664559776371913,0.03446609687514534
786.0,less_absorptive,2.5805433579839256,0.00653626319359242,6.659161299698419,0.033734221140519445
787.0,less_absorptive,2.5795038339071414,0.0063963096543538465,6.653799116364447,0.03299861055252602
788.0,less_absorptive,2.5784707202529447,0.0062555977306172515,6.648472122698772,0.0322597511721547
789.0,less_absorptive,2.5774438115359555,0.006114222220444891,6.643179217911633,0.031518128448882625
790.0,less_absorptive,2.5764229024299947,0.005972277921899015,6.637919304062222,0.030774227235315275
791.0,less_absorptive,2.575407787766879,0.005829859633041878,6.632691286026949,0.030028531801047625
792.0,less_absorptive,2.574398262535224,0.005687062151935732,6.627494071468462,0.02928152584574636
793.0,less_absorptive,2.573394121879257,0.00554398027664283,6.622326570805403,0.02853369251145439
794.0,less_absorptive,2.5723951610976457,0.005400708805225419,6.617187697182983,0.02778551439411863
795.0,less_absorptive,2.5714011756423285,0.00525734253574576,6.612076366444211,0.027037473554342138
796.0,less_absorptive,2.570411961117364,0.0051139762662660996,6.606991497101961,0.0262900515273614
797.0,less_absorptive,2.5694273132777847,0.0049707047948486915,6.601932010311738,0.025543729332250152
798.0,less_absorptive,2.5684470280284617,0.0048276229195557884,6.596896829845184,0.0247989874803503
799.0,less_absorptive,2.5674709014229835,0.004684825438449641,6.591884882064359,0.02405630598293125
800.0,less_absorptive,2.566498729662537,0.004542407149592504,6.586895095896702,0.023316164358078373
801.0,less_absorptive,2.565530309094805,0.00440046285104663,6.581926402810783,0.022579041636811736
802.0,less_absorptive,2.5645654362128716,0.004259087340874269,6.576977736792739,0.02184541636843588
803.0,less_absorptive,2.5636039076541346,0.004118375417137674,6.572048034323473,0.021115766625121733
804.0,less_absorptive,2.5626455201992306,0.003978421877899099,6.567136234356547,0.020390570005721472
805.0,less_absorptive,2.5616900707709673,0.0038393215212207963,6.5622412782968205,0.0196703036388172
806.0,less_absorptive,2.560737356433265,0.003701169145165016,6.5573621099797865,0.01895544418500446
807.0,less_absorptive,2.5597871743901104,0.003564059547794011,6.552497675651645,0.018246467838411454
808.0,less_absorptive,2.5588393219845154,0.0034280875271700344,6.54764692395008,0.017543850327454688
809.0,less_absorptive,2.557893596697487,0.0032933478813553393,6.5428088058857385,0.016848066914832115
810.0,less_absorptive,2.556949796147006,0.0031599354084121773,6.53798227482443,0.016159592396754446
811.0,less_absorptive,2.5560077180870135,0.003027944906402801,6.533166286470026,0.01547890110141564
812.0,less_absorptive,2.5550671604064084,0.002897471173389462,6.528359798848066,0.014806466886703274
813.0,less_absorptive,2.5541279211280505,0.0027686090074344133,6.523561772290061,0.014142763137149707
814.0,less_absorptive,2.5531897984077734,0.002641453206599908,6.518771169418484,0.013488262760124771
815.0,less_absorptive,2.5522525905334095,0.0025160985689481963,6.5139869551324905,0.012843438181270877
816.0,less_absorptive,2.5513160959238146,0.0023926398925415327,6.509208096594279,0.012208761339181277
817.0,less_absorptive,2.5503801131279116,0.0022711719754421682,6.504433563216197,0.011584703679322279
818.0,less_absorptive,2.549444440823733,0.002151789615712356,6.499662326648486,0.010971736147200204
819.0,less_absorptive,2.5485088778174774,0.0020345876114143484,6.494893360767749,0.010370329180773845
820.0,less_absorptive,2.5475732230425736,0.0019196607606103975,6.490125641666091,0.009780952702113177
821.0,less_absorptive,2.546637275558748,0.0018071038613627559,6.485358147640916,0.009204076108305084
822.0,less_absorptive,2.545700834551106,0.0016970117117336755,6.480589859185448,0.008640168261606837
823.0,less_absorptive,2.5447636993292186,0.0015894791097854093,6.475819758979889,0.008089697478848063
824.0,less_absorptive,2.543825669326214,0.001484600853580209,6.471046831883266,0.007553131520081888
825.0,less_absorptive,2.5428865440978816,0.0013824717411803275,6.466270064925952,0.007030937576486048
826.0,less_absorptive,2.541946123321782,0.0012831865706480169,6.461488447302861,0.0065235822575145964
827.0,less_absorptive,2.5410042067963627,0.0011868401400455296,6.456700970367295,0.00603153157730095
828.0,less_absorptive,2.540060594440084,0.0010935272474351184,6.451906627625471,0.005555250940312951
829.0,less_absorptive,2.539115086290548,0.0010033426908790347,6.447104414731701,0.005095205126260621
830.0,less_absorptive,2.538167482503642,0.0009163812684395314,6.442293329484246,0.004651858274257319
831.0,less_absorptive,2.537217583352682,0.000832737778178861,6.437472371821818,0.004225673866234903
832.0,less_absorptive,2.536265189227569,0.0007525070181592761,6.432640543820744,0.00381711470961362
833.0,less_absorptive,2.5353101006339442,0.0006757837864430283,6.427796849692774,0.003426642919227324
834.0,less_absorptive,2.5343521181923645,0.0006026628810923704,6.422940295783577,0.003054719898504724
835.0,less_absorptive,2.533391042637472,0.0005332391001695549,6.41806989057184,0.002701806319907232
836.0,less_absorptive,2.532426674817177,0.00046760724173683393,6.413184644669051,0.0023683621046240843
837.0,less_absorptive,2.5314588156918463,0.00040586210385646005,6.4082835708199175,0.002054846401525351
838.0,less_absorptive,2.5304872663335,0.0003480984845906854,6.403365683903435,0.001761717565373435
839.0,less_absorptive,2.5295118279250115,0.00029441118200176263,6.398430000934589,0.0014894331342936837
840.0,less_absorptive,2.5285323017593173,0.00024489499415194377,6.393475541066713,0.0012384498065046979
841.0,less_absorptive,2.5275484892386317,0.0001996447191034814,6.388501325594476,0.0010092234163089507
842.0,less_absorptive,2.5265601918736693,0.00015875515491862777,6.383506377957513,0.0008022089093442846
843.0,less_absorptive,2.525567211282872,0.00012232109965963533,6.378489723744693,0.0006178603170968789
844.0,less_absorptive,2.5245693491916454,9.043735138875651e-05,6.373450390699014,0.00045663073067625835
845.0,less_absorptive,2.5235664074315984,6.319870816824356e-05,6.368387408723147,0.0003189722738529048
846.0,less_absorptive,2.52255818793979,4.069996806034884e-05,6.363299809885589,0.0002053360753590418
847.0,less_absorptive,2.5215444927579838,2.303592912732477e-05,6.358186628427464,0.000116172240453138
848.0,less_absorptive,2.5205251240319075,1.0301389431423698e-05,6.353046900769944,5.19298217486804e-05
849.0,less_absorptive,2.5194998840105187,2.5911470348979856e-06,6.347879665522304,1.3056789307759348e-05
850.0,less_absorptive,2.518468575045276,0.0,6.342683963490584,0.0
851.0,less_absorptive,2.5174359883196944,0.0,6.337483955287157,0.0
852.0,less_absorptive,2.516407035328721,0.0,6.332304367451882,0.0
853.0,less_absorptive,2.515381699042561,0.0,6.32714509187824,0.0
854.0,less_absorptive,2.514359962531066,0.0,6.322006021179225,0.0
855.0,less_absorptive,2.513341808963039,0.0,6.3168870486816004,0.0
856.0,less_absorptive,2.5123272216055352,0.0,6.311788068420189,0.0
857.0,less_absorptive,2.511316183823181,0.0,6.306708975132225,0.0
858.0,less_absorptive,2.510308679077486,0.0,6.3016496642517525,0.0
859.0,less_absorptive,2.509304690926174,0.0,6.296610031904101,0.0
860.0,less_absorptive,2.508304203022502,0.0,6.291589974900348,0.0
861.0,less_absorptive,2.5073071991146065,0.0,6.286589390731933,0.0
862.0,less_absorptive,2.5063136630448337,0.0,6.281608177565213,0.0
863.0,less_absorptive,2.5053235787490906,0.0,6.276646234236151,0.0
864.0,less_absorptive,2.5043369302561933,0.0,6.271703460245013,0.0
865.0,less_absorptive,2.5033537016872236,0.0,6.2667797557511244,0.0
866.0,less_absorptive,2.50237387725489,0.0,6.261875021567671,0.0
867.0,less_absorptive,2.5013974412628937,0.0,6.256989159156552,0.0
868.0,less_absorptive,2.5004243781053006,0.0,6.25212207062328,0.0
869.0,less_absorptive,2.4994546722659177,0.0,6.247273658711926,0.0
870.0,less_absorptive,2.498488308317673,0.0,6.242443826800108,0.0
871.0,less_absorptive,2.497525270922005,0.0,6.237632478894033,0.0
872.0,less_absorptive,2.4965655448282504,0.0,6.232839519623579,0.0
873.0,less_absorptive,2.4956091148730435,0.0,6.228064854237416,0.0
874.0,less_absorptive,2.4946559659797156,0.0,6.223308388598188,0.0
875.0,less_absorptive,2.4937060831577,0.0,6.218570029177717,0.0
876.0,less_absorptive,2.492759451501945,0.0,6.2138496830522785,0.0
877.0,less_absorptive,2.491816056192328,0.0,6.209147257897888,0.0
878.0,less_absorptive,2.490875882493074,0.0,6.204462661985651,0.0
879.0,less_absorptive,2.489938915752184,0.0,6.199795804177161,0.0
880.0,less_absorptive,2.4890051414008583,0.0,6.195146593919906,0.0
881.0,less_absorptive,2.488074544952936,0.0,6.190514941242759,0.0
882.0,less_absorptive,2.4871471120043305,0.0,6.185900756751481,0.0
883.0,less_absorptive,2.4862228282324716,0.0,6.18130395162427,0.0
884.0,less_absorptive,2.4853016793957536,0.0,6.176724437607353,0.0
885.0,less_absorptive,2.484383651332987,0.0,6.172162127010624,0.0
886.0,less_absorptive,2.4834687299628513,0.0,6.1676169327032975,0.0
887.0,less_absorptive,2.4825569012833606,0.0,6.163088768109642,0.0
888.0,less_absorptive,2.481648151371322,0.0,6.1585775472046995,0.0
889.0,less_absorptive,2.480742466381808,0.0,6.154083184510096,0.0
890.0,less_absorptive,2.4798398325476274,0.0,6.149605595089845,0.0
891.0,less_absorptive,2.4789402361788033,0.0,6.145144694546222,0.0
892.0,less_absorptive,2.478043663662052,0.0,6.140700399015645,0.0
893.0,less_absorptive,2.4771501014602704,0.0,6.136272625164628,0.0
894.0,less_absorptive,2.476259536112023,0.0,6.131861290185731,0.0
895.0,less_absorptive,2.4753719542310373,0.0,6.127466311793585,0.0
896.0,less_absorptive,2.474487342505697,0.0,6.1230876082209065,0.0
897.0,less_absorptive,2.473605687698548,0.0,6.118725098214607,0.0
898.0,less_absorptive,2.4727269766457973,0.0,6.114378701031866,0.0
899.0,less_absorptive,2.4718511962568277,0.0,6.11004833643631,0.0
900.0,less_absorptive,2.4709783335137043,0.0,6.105733924694164,0.0
